asset,devicename,alarm_id,device_id,"FROM_UNIXTIME(start_ts / 1000)","FROM_UNIXTIME(clear_ts / 1000)","FROM_UNIXTIME(end_ts / 1000)",severity,status,type,ack_duration,alarm_duration
Factory1,F1_Device3,fabb5170-3156-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:37:03.1740","2020-01-07 19:37:23.1740","2020-01-07 19:37:03.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,b330a6c0-3156-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:35:03.1470","2020-01-07 19:35:43.1510","2020-01-07 19:35:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20000
Factory1,F1_Device2,e2df87b0-3156-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:36:23.1470","2020-01-07 19:36:43.1470","2020-01-07 19:36:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,5a1542c0-3157-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:39:43.1470","2020-01-07 19:40:03.1490","2020-01-07 19:39:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,b9830a30-3157-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:42:23.2490","2020-01-07 19:42:43.1480","2020-01-07 19:42:23.2490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,b977e6a0-3157-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:42:23.1770","2020-01-07 19:42:43.1870","2020-01-07 19:42:23.1770","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,c55f62e0-3157-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:42:43.1490","2020-01-07 19:43:03.1500","2020-01-07 19:42:43.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,e92a22f0-3157-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:43:43.1980","2020-01-07 19:44:03.2270","2020-01-07 19:43:43.1980","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,7e0762c0-311c-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:38:23.1480","2020-01-07 12:38:43.1940","2020-01-07 12:38:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,a1caf6e0-311c-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:39:23.1490","2020-01-07 12:39:43.1530","2020-01-07 12:39:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,c6d537d0-3148-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:55:23.1480","2020-01-07 17:55:43.1800","2020-01-07 17:55:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,2c75ccc0-314a-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:05:23.1470","2020-01-07 18:05:43.1470","2020-01-07 18:05:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,2c7ea660-314a-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:05:23.2040","2020-01-07 18:05:43.1750","2020-01-07 18:05:23.2040","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,af9f3910-314a-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:09:03.2000","2020-01-07 18:09:23.1740","2020-01-07 18:09:03.2000","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,af9770e0-314a-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:09:03.1490","2020-01-07 18:09:43.1460","2020-01-07 18:09:23.1460","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19997
Factory1,F1_Device1,3ea413b0-314b-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:13:03.1470","2020-01-07 18:13:23.1490","2020-01-07 18:13:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,892adbd0-3155-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:26:43.1490","2020-01-07 19:27:03.1460","2020-01-07 19:26:43.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,3eab8dc0-314b-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:13:03.1950","2020-01-07 18:13:43.1470","2020-01-07 18:13:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19954
Factory1,F1_Device1,094c1cc0-314c-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:18:43.1470","2020-01-07 18:19:03.1480","2020-01-07 18:18:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,acedd3b0-3155-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:27:43.1470","2020-01-07 19:28:03.1490","2020-01-07 19:27:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,acf80ce0-3155-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:27:43.2120","2020-01-07 19:28:03.1720","2020-01-07 19:27:43.2120","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,e888c4c0-3155-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:29:23.1470","2020-01-07 19:29:43.1940","2020-01-07 19:29:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,300f77d0-3156-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:31:23.1490","2020-01-07 19:31:43.1470","2020-01-07 19:31:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,242849b0-3156-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:31:03.1780","2020-01-07 19:31:43.1750","2020-01-07 19:31:23.1980","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20020
Factory1,F1_Device1,d6f3c5b0-3156-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:36:03.1470","2020-01-07 19:36:23.1460","2020-01-07 19:36:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,7dd888c0-3157-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:40:43.1470","2020-01-07 19:41:23.1470","2020-01-07 19:41:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20000
Factory1,F1_Device2,30a8bfb0-3158-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:45:43.1470","2020-01-07 19:46:03.1470","2020-01-07 19:45:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,54752d70-3158-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:46:43.2050","2020-01-07 19:47:03.1730","2020-01-07 19:46:43.2050","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,d291d1b0-3183-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 00:58:03.1470","2020-01-08 00:58:23.2520","2020-01-08 00:58:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,d29a8440-3183-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 00:58:03.2030","2020-01-08 00:58:43.1750","2020-01-08 00:58:23.1730","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19970
Factory1,F1_Device1,1a18d2e0-3184-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:00:03.1500","2020-01-08 01:00:23.1460","2020-01-08 01:00:03.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,c0fd20c0-3184-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:04:43.1470","2020-01-08 01:05:03.1460","2020-01-08 01:04:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,c102c610-3184-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:04:43.1840","2020-01-08 01:05:03.1460","2020-01-08 01:04:43.1840","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,bfffe3d0-30ba-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 00:58:43.1490","2020-01-07 00:59:03.1470","2020-01-07 00:58:43.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,67e20ae0-3185-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:09:23.1500","2020-01-08 01:09:43.1480","2020-01-08 01:09:23.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,aeaef3f0-31be-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 07:59:23.2460","2020-01-08 07:59:43.1470","2020-01-08 07:59:23.2460","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,a80d7bd0-311d-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:46:43.1490","2020-01-07 12:47:03.1470","2020-01-07 12:46:43.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,c58e8b00-311c-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:40:23.1510","2020-01-07 12:41:03.1470","2020-01-07 12:40:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19996
Factory1,F1_Device2,e95182e0-311c-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:41:23.1500","2020-01-07 12:42:03.1980","2020-01-07 12:41:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19997
Factory1,F1_Device1,0128b8c0-311d-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:42:03.1480","2020-01-07 12:42:23.1450","2020-01-07 12:42:03.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,e3ac8b90-311d-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:48:23.1760","2020-01-07 12:48:43.1730","2020-01-07 12:48:23.1760","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,19048280-311d-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:42:43.1750","2020-01-07 12:43:23.1740","2020-01-07 12:43:03.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19999
Factory1,F1_Device3,190a9d00-311d-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:42:43.2140","2020-01-07 12:43:23.1740","2020-01-07 12:43:03.1820","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,19968
Factory1,F1_Device1,3cc35bb0-311d-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:43:43.1470","2020-01-07 12:44:03.1460","2020-01-07 12:43:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,6086a1b0-311d-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:44:43.1470","2020-01-07 12:45:03.1460","2020-01-07 12:44:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,608bf8e0-311d-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:44:43.1810","2020-01-07 12:45:03.1460","2020-01-07 12:44:43.1810","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,6c768260-311d-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:45:03.1730","2020-01-07 12:45:23.1750","2020-01-07 12:45:03.1730","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,ef982680-311d-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:48:43.1750","2020-01-07 12:49:03.1830","2020-01-07 12:48:43.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,1f5697d0-311e-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:50:03.2750","2020-01-07 12:50:23.2520","2020-01-07 12:50:03.2750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,371a45b0-311e-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:50:43.1470","2020-01-07 12:51:03.1460","2020-01-07 12:50:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,f68418c0-3148-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:56:43.1470","2020-01-07 17:57:03.1470","2020-01-07 17:56:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,d90be330-3149-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:03:03.2020","2020-01-07 18:03:23.1490","2020-01-07 18:03:03.2020","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,f69815f0-3148-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:56:43.2770","2020-01-07 17:57:23.1800","2020-01-07 17:57:03.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,19897
Factory1,F1_Device2,0e5b9cc0-3149-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:57:23.1470","2020-01-07 17:57:43.1470","2020-01-07 17:57:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,c12c21d0-3149-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:02:23.1490","2020-01-07 18:02:43.1490","2020-01-07 18:02:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,d903a5d0-3149-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:03:03.1480","2020-01-07 18:03:23.1490","2020-01-07 18:03:03.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,7fe841d0-314a-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:07:43.1480","2020-01-07 18:08:03.1460","2020-01-07 18:07:43.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,d35a41b0-314a-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:10:03.1470","2020-01-07 18:10:23.1950","2020-01-07 18:10:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,eb36a7b0-314a-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:10:43.1780","2020-01-07 18:11:03.1760","2020-01-07 18:10:43.1780","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,9e0271d0-314b-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:15:43.1480","2020-01-07 18:16:03.1850","2020-01-07 18:15:43.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,a9ede5b0-314b-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:16:03.1470","2020-01-07 18:16:23.1960","2020-01-07 18:16:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,c00932a0-30ba-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 00:58:43.2080","2020-01-07 00:59:03.1470","2020-01-07 00:58:43.2080","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,66e4cdf0-30bb-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 01:03:23.1500","2020-01-07 01:03:43.1500","2020-01-07 01:03:23.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,4a93f460-314b-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:13:23.1730","2020-01-07 18:13:43.1740","2020-01-07 18:13:23.1730","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,d17dcf70-311c-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:40:43.1740","2020-01-07 12:41:23.1810","2020-01-07 12:41:03.1760","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20002
Factory1,F1_Device2,d7bc35b0-311d-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:48:03.1470","2020-01-07 12:48:23.1470","2020-01-07 12:48:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,fb8017f0-311d-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:49:03.1500","2020-01-07 12:49:43.1490","2020-01-07 12:49:23.1460","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19996
Factory1,F1_Device1,2b2eaac0-311e-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:50:23.1480","2020-01-07 12:50:43.1460","2020-01-07 12:50:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,2b3624d0-311e-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:50:23.1960","2020-01-07 12:50:43.1660","2020-01-07 12:50:23.1960","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,2b3efe70-311e-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:50:23.2540","2020-01-07 12:50:43.1710","2020-01-07 12:50:23.2540","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,7ea58ca0-311e-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:52:43.1770","2020-01-07 12:53:03.1820","2020-01-07 12:52:43.1770","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,b5405fd0-3149-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:02:03.1490","2020-01-07 18:02:23.1830","2020-01-07 18:02:03.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,c76e7fb0-314a-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:09:43.1470","2020-01-07 18:10:03.1460","2020-01-07 18:09:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,c77620d0-314a-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:09:43.1960","2020-01-07 18:10:03.2760","2020-01-07 18:09:43.1960","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,26ccb6c0-314b-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:12:23.1470","2020-01-07 18:12:43.2470","2020-01-07 18:12:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,b5d9a7b0-314b-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:16:23.1470","2020-01-07 18:16:43.1470","2020-01-07 18:16:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,2d0f89d0-314c-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:19:43.1480","2020-01-07 18:20:03.1460","2020-01-07 18:19:43.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,2d172af0-314c-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:19:43.1980","2020-01-07 18:20:03.1460","2020-01-07 18:19:43.1980","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,44e75bf0-314c-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:20:23.1500","2020-01-07 18:20:43.1460","2020-01-07 18:20:23.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,e8915040-3155-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:29:23.2020","2020-01-07 19:29:43.1460","2020-01-07 19:29:23.2020","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,8ba94880-3185-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:10:23.1750","2020-01-08 01:10:43.1730","2020-01-08 01:10:23.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,e8982e10-3155-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:29:23.2480","2020-01-07 19:30:03.1760","2020-01-07 19:29:43.1950","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19947
Factory1,F1_Device1,fb518c10-3158-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:51:23.1530","2020-01-07 19:51:43.1890","2020-01-07 19:51:23.1530","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,a380a570-3185-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:11:03.1740","2020-01-08 01:11:23.3020","2020-01-08 01:11:03.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,41dbcc30-31a5-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 04:57:23.2490","2020-01-08 04:57:43.1460","2020-01-08 04:57:23.2490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,dcc4eec0-31a5-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 05:01:43.1470","2020-01-08 05:02:03.1470","2020-01-08 05:01:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,f62e7b10-31be-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:01:23.1990","2020-01-08 08:01:43.1490","2020-01-08 08:01:23.1990","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,f62664c0-31be-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:01:23.1480","2020-01-08 08:01:43.1490","2020-01-08 08:01:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,ccba08c0-31bf-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:07:23.1470","2020-01-08 08:07:43.1830","2020-01-08 08:07:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,8dfe52c0-30da-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 04:46:23.1470","2020-01-07 04:46:43.1470","2020-01-07 04:46:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,5addb2c0-311e-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:51:43.1470","2020-01-07 12:52:03.1460","2020-01-07 12:51:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
